GetTimestampOverhead     : 0 total=188.176035ms  i=0.000019ms i=18.82ns  Loop:10,000,000
GetTimestampOverhead     : 1 total=210.830266ms  i=0.000021ms i=21.08ns  Loop:10,000,000
GetTimestampOverhead     : 2 total=233.292286ms  i=0.000023ms i=23.33ns  Loop:10,000,000
GetTimestampOverhead     : 3 total=206.339129ms  i=0.000021ms i=20.63ns  Loop:10,000,000
GetTimestampOverhead     : 4 total=205.411271ms  i=0.000021ms i=20.54ns  Loop:10,000,000
GetTimestampOverhead     : 5 total=190.757443ms  i=0.000019ms i=19.08ns  Loop:10,000,000
GetTimestampOverhead     : 6 total=219.884354ms  i=0.000022ms i=21.99ns  Loop:10,000,000
SUMMARY:GetTimestampOverhead           min:18.82 max:23.33 avg:20.78

GetTimestampOverheadArray: 0 total=230.562119ms  i=0.000023ms i=23.06ns  Loop:10,000,000
GetTimestampOverheadArray: 1 total=215.991875ms  i=0.000022ms i=21.60ns  Loop:10,000,000
GetTimestampOverheadArray: 2 total=220.209331ms  i=0.000022ms i=22.02ns  Loop:10,000,000
GetTimestampOverheadArray: 3 total=210.024915ms  i=0.000021ms i=21.00ns  Loop:10,000,000
GetTimestampOverheadArray: 4 total=215.887773ms  i=0.000022ms i=21.59ns  Loop:10,000,000
GetTimestampOverheadArray: 5 total=212.087929ms  i=0.000021ms i=21.21ns  Loop:10,000,000
GetTimestampOverheadArray: 6 total=251.284292ms  i=0.000025ms i=25.13ns  Loop:10,000,000
SUMMARY:GetTimestampOverheadArray      min:21.00 max:25.13 avg:22.23

SUM:3600000000  StaticFunction           : 4 total=308.096086ms  i=0.000031ms i=30.81ns  Loop:10,000,000
SUM:3600000000  StaticFunction           : 5 total=306.044840ms  i=0.000031ms i=30.60ns  Loop:10,000,000
SUM:3600000000  StaticFunction           : 6 total=320.179066ms  i=0.000032ms i=32.02ns  Loop:10,000,000
SUMMARY:StaticFunction                 min:30.56 max:33.02 avg:31.29

BitMask                  : 0 total=40.303758ms  i=0.000004ms i=4.03ns  Loop:10,000,000
BitMask                  : 1 total=30.882147ms  i=0.000003ms i=3.09ns  Loop:10,000,000
BitMask                  : 2 total=31.436750ms  i=0.000003ms i=3.14ns  Loop:10,000,000
BitMask                  : 3 total=47.868445ms  i=0.000005ms i=4.79ns  Loop:10,000,000
BitMask                  : 4 total=39.344217ms  i=0.000004ms i=3.93ns  Loop:10,000,000
BitMask                  : 5 total=31.087634ms  i=0.000003ms i=3.11ns  Loop:10,000,000
BitMask                  : 6 total=31.163673ms  i=0.000003ms i=3.12ns  Loop:10,000,000
SUMMARY:BitMask                        min:3.09 max:4.79 avg:3.60

BooleanArray             : 0 total=117.564949ms  i=0.000012ms i=11.76ns  Loop:10,000,000
BooleanArray             : 1 total=132.590524ms  i=0.000013ms i=13.26ns  Loop:10,000,000
BooleanArray             : 2 total=125.745191ms  i=0.000013ms i=12.57ns  Loop:10,000,000
BooleanArray             : 3 total=116.195641ms  i=0.000012ms i=11.62ns  Loop:10,000,000
BooleanArray             : 4 total=114.950652ms  i=0.000011ms i=11.50ns  Loop:10,000,000
BooleanArray             : 5 total=116.924048ms  i=0.000012ms i=11.69ns  Loop:10,000,000
BooleanArray             : 6 total=119.649387ms  i=0.000012ms i=11.96ns  Loop:10,000,000
SUMMARY:BooleanArray                   min:11.50 max:13.26 avg:12.05

BooleanList              : 0 total=165.350415ms  i=0.000017ms i=16.54ns  Loop:10,000,000
BooleanList              : 1 total=143.928200ms  i=0.000014ms i=14.39ns  Loop:10,000,000
BooleanList              : 2 total=200.943066ms  i=0.000020ms i=20.09ns  Loop:10,000,000
BooleanList              : 3 total=143.122849ms  i=0.000014ms i=14.31ns  Loop:10,000,000
BooleanList              : 4 total=142.881756ms  i=0.000014ms i=14.29ns  Loop:10,000,000
BooleanList              : 5 total=145.512348ms  i=0.000015ms i=14.55ns  Loop:10,000,000
BooleanList              : 6 total=149.545440ms  i=0.000015ms i=14.95ns  Loop:10,000,000
SUMMARY:BooleanList                    min:14.29 max:20.09 avg:15.59

BooleanDictionary        : 0 total=1467.150943ms  i=0.000147ms i=146.72ns  Loop:10,000,000
BooleanDictionary        : 1 total=1587.973204ms  i=0.000159ms i=158.80ns  Loop:10,000,000
BooleanDictionary        : 2 total=1518.341876ms  i=0.000152ms i=151.83ns  Loop:10,000,000
BooleanDictionary        : 3 total=1499.896050ms  i=0.000150ms i=149.99ns  Loop:10,000,000
BooleanDictionary        : 4 total=1459.172567ms  i=0.000146ms i=145.92ns  Loop:10,000,000
BooleanDictionary        : 5 total=1531.314394ms  i=0.000153ms i=153.13ns  Loop:10,000,000
BooleanDictionary        : 6 total=1609.865233ms  i=0.000161ms i=160.99ns  Loop:10,000,000
SUMMARY:BooleanDictionary              min:145.92 max:160.99 avg:152.48

SUM:4  LongArithmetic           : 0 total=48.897689ms  i=0.000005ms i=4.89ns  Loop:10,000,000
SUM:4  LongArithmetic           : 1 total=48.690995ms  i=0.000005ms i=4.87ns  Loop:10,000,000
SUM:4  LongArithmetic           : 2 total=44.239990ms  i=0.000004ms i=4.42ns  Loop:10,000,000
SUM:4  LongArithmetic           : 3 total=48.498484ms  i=0.000005ms i=4.85ns  Loop:10,000,000
SUM:4  LongArithmetic           : 4 total=54.717097ms  i=0.000005ms i=5.47ns  Loop:10,000,000
SUM:4  LongArithmetic           : 5 total=43.648877ms  i=0.000004ms i=4.36ns  Loop:10,000,000
SUM:4  LongArithmetic           : 6 total=55.569218ms  i=0.000006ms i=5.56ns  Loop:10,000,000
SUMMARY:LongArithmetic                 min:4.36 max:5.56 avg:4.92

SUM:4.227864  FloatArithmetic          : 0 total=82.385987ms  i=0.000008ms i=8.24ns  Loop:10,000,000
SUM:4.227864  FloatArithmetic          : 1 total=94.487072ms  i=0.000009ms i=9.45ns  Loop:10,000,000
SUM:4.227864  FloatArithmetic          : 2 total=97.046151ms  i=0.000010ms i=9.70ns  Loop:10,000,000
SUM:4.227864  FloatArithmetic          : 3 total=82.077908ms  i=0.000008ms i=8.21ns  Loop:10,000,000
SUM:4.227864  FloatArithmetic          : 4 total=83.134309ms  i=0.000008ms i=8.31ns  Loop:10,000,000
SUM:4.227864  FloatArithmetic          : 5 total=87.532811ms  i=0.000009ms i=8.75ns  Loop:10,000,000
SUM:4.227864  FloatArithmetic          : 6 total=85.773953ms  i=0.000009ms i=8.58ns  Loop:10,000,000
SUMMARY:FloatArithmetic                min:8.21 max:9.70 avg:8.75

SUM:4.22786196986096  DoubleArithmetic         : 0 total=104.221892ms  i=0.000010ms i=10.42ns  Loop:10,000,000
SUM:4.22786196986096  DoubleArithmetic         : 1 total=101.754543ms  i=0.000010ms i=10.18ns  Loop:10,000,000
SUM:4.22786196986096  DoubleArithmetic         : 2 total=116.469322ms  i=0.000012ms i=11.65ns  Loop:10,000,000
SUM:4.22786196986096  DoubleArithmetic         : 3 total=103.360718ms  i=0.000010ms i=10.34ns  Loop:10,000,000
SUM:4.22786196986096  DoubleArithmetic         : 4 total=100.941648ms  i=0.000010ms i=10.09ns  Loop:10,000,000
SUM:4.22786196986096  DoubleArithmetic         : 5 total=99.739204ms  i=0.000010ms i=9.97ns  Loop:10,000,000
SUM:4.22786196986096  DoubleArithmetic         : 6 total=100.501406ms  i=0.000010ms i=10.05ns  Loop:10,000,000
SUMMARY:DoubleArithmetic               min:9.97 max:11.65 avg:10.39

SUM:4.227861969860960785946215969  DecimalArithmetic        : 0 total=51.562378ms  i=0.000516ms i=515.62ns  Loop:100,000
SUM:4.227861969860960785946215969  DecimalArithmetic        : 1 total=52.376781ms  i=0.000524ms i=523.77ns  Loop:100,000
SUM:4.227861969860960785946215969  DecimalArithmetic        : 2 total=51.534316ms  i=0.000515ms i=515.34ns  Loop:100,000
SUM:4.227861969860960785946215969  DecimalArithmetic        : 3 total=52.596450ms  i=0.000526ms i=525.96ns  Loop:100,000
SUM:4.227861969860960785946215969  DecimalArithmetic        : 4 total=52.142327ms  i=0.000521ms i=521.42ns  Loop:100,000
SUM:4.227861969860960785946215969  DecimalArithmetic        : 5 total=52.115472ms  i=0.000521ms i=521.15ns  Loop:100,000
SUM:4.227861969860960785946215969  DecimalArithmetic        : 6 total=51.855672ms  i=0.000519ms i=518.56ns  Loop:100,000
SUMMARY:DecimalArithmetic              min:515.34 max:525.96 avg:520.26

SUM:2.941815E+08  FloatMultiplication      : 0 total=56.806061ms  i=0.000006ms i=5.68ns  Loop:10,000,000
SUM:2.941815E+08  FloatMultiplication      : 1 total=56.047782ms  i=0.000006ms i=5.60ns  Loop:10,000,000
SUM:2.941815E+08  FloatMultiplication      : 2 total=60.406755ms  i=0.000006ms i=6.04ns  Loop:10,000,000
SUM:2.941815E+08  FloatMultiplication      : 3 total=58.455687ms  i=0.000006ms i=5.85ns  Loop:10,000,000
SUM:2.941815E+08  FloatMultiplication      : 4 total=63.425690ms  i=0.000006ms i=6.34ns  Loop:10,000,000
SUM:2.941815E+08  FloatMultiplication      : 5 total=55.552622ms  i=0.000006ms i=5.56ns  Loop:10,000,000
SUM:2.941815E+08  FloatMultiplication      : 6 total=57.198326ms  i=0.000006ms i=5.72ns  Loop:10,000,000
SUMMARY:FloatMultiplication            min:5.56 max:6.34 avg:5.83

SUM:2.941815E+08  SimdMultiplication       : 0 total=19.971739ms  i=0.000002ms i=2.00ns  Loop:10,000,000
SUM:2.941815E+08  SimdMultiplication       : 1 total=20.475347ms  i=0.000002ms i=2.05ns  Loop:10,000,000
SUM:2.941815E+08  SimdMultiplication       : 2 total=20.039027ms  i=0.000002ms i=2.00ns  Loop:10,000,000
SUM:2.941815E+08  SimdMultiplication       : 3 total=20.249945ms  i=0.000002ms i=2.02ns  Loop:10,000,000
SUM:2.941815E+08  SimdMultiplication       : 4 total=20.120800ms  i=0.000002ms i=2.01ns  Loop:10,000,000
SUM:2.941815E+08  SimdMultiplication       : 5 total=20.574620ms  i=0.000002ms i=2.06ns  Loop:10,000,000
SUM:2.941815E+08  SimdMultiplication       : 6 total=20.893562ms  i=0.000002ms i=2.09ns  Loop:10,000,000
SUMMARY:SimdMultiplication             min:2.00 max:2.09 avg:2.03

Press any key to continue . . .














































































































































































































































































































































































































































































































































































































































